,DateTime,yr,mnth,hr,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt
4849,22-07-2011 00:00,2011,Jul,0,Friday,1,Clear Or Cloudy,0.82,0.63,0.1343,1.623963757,2.843250264,2.959431619
4850,22-07-2011 01:00,2011,Jul,1,Friday,1,Clear Or Cloudy,0.8,0.63,0,1.453445298,2.064641508,2.307354922
4851,22-07-2011 02:00,2011,Jul,2,Friday,1,Clear Or Cloudy,0.78,0.79,0.1343,-0.5,1.928990498,1.928990498
4852,22-07-2011 03:00,2011,Jul,3,Friday,1,Clear Or Cloudy,0.78,0.75,0.1045,0.29248125,1.350219859,1.453445298
4853,22-07-2011 04:00,2011,Jul,4,Friday,1,Clear Or Cloudy,0.76,0.75,0.1045,1.543731421,1.229715809,1.877443751
4854,22-07-2011 05:00,2011,Jul,5,Friday,1,Clear Or Cloudy,0.74,0.79,0.1045,0.660964047,2.064641508,2.142701109
4855,22-07-2011 06:00,2011,Jul,6,Friday,1,Clear Or Cloudy,0.76,0.75,0.0896,1.877443751,3.191852146,3.296228519
4856,22-07-2011 07:00,2011,Jul,7,Friday,1,Mist,0.8,0.66,0.1045,2.178776002,3.930543453,3.990069789
4857,22-07-2011 08:00,2011,Jul,8,Friday,1,Mist,0.84,0.63,0.1642,2.465368669,4.096146407,4.166577675
4858,22-07-2011 09:00,2011,Jul,9,Friday,1,Clear Or Cloudy,0.86,0.63,0.0896,2.488639962,3.735837607,3.851951787
4859,22-07-2011 10:00,2011,Jul,10,Friday,1,Clear Or Cloudy,0.9,0.53,0.0896,2.511183907,3.191852146,3.425874521
4860,22-07-2011 11:00,2011,Jul,11,Friday,1,Clear Or Cloudy,0.9,0.5,0.1045,2.277294426,3.217314114,3.38739353
4861,22-07-2011 12:00,2011,Jul,12,Friday,1,Clear Or Cloudy,0.94,0.48,0.1642,2.178776002,3.288714414,3.425874521
4862,22-07-2011 13:00,2011,Jul,13,Friday,1,Clear Or Cloudy,0.94,0.51,0.1642,2.336212671,3.31102591,3.474183616
4863,22-07-2011 14:00,2011,Jul,14,Friday,1,Clear Or Cloudy,0.96,0.48,0.2985,2.307354922,3.138062203,3.332667959
4864,22-07-2011 15:00,2011,Jul,15,Friday,1,Clear Or Cloudy,0.94,0.51,0.2985,2.511183907,3.332667959,3.530347966
4865,22-07-2011 16:00,2011,Jul,16,Friday,1,Light Rain Or Snow,0.9,0.39,0.2985,2.441321525,3.631047423,3.755876327
4866,22-07-2011 17:00,2011,Jul,17,Friday,1,Clear Or Cloudy,0.88,0.47,0.1045,2.57487356,4.042404194,4.129871632
4867,22-07-2011 18:00,2011,Jul,18,Friday,1,Clear Or Cloudy,0.9,0.37,0.1642,2.554262228,3.984333397,4.076142421
4868,22-07-2011 19:00,2011,Jul,19,Friday,1,Mist,0.86,0.41,0.1045,2.669925001,3.858838212,3.984333397
4869,22-07-2011 20:00,2011,Jul,20,Friday,1,Clear Or Cloudy,0.84,0.56,0,2.769579406,3.689689184,3.865659516
4870,22-07-2011 21:00,2011,Jul,21,Friday,1,Clear Or Cloudy,0.82,0.59,0.0896,2.63339327,3.626332716,3.786823594
4871,22-07-2011 22:00,2011,Jul,22,Friday,1,Mist,0.84,0.49,0.0896,2.737866715,3.360549594,3.612000837
4872,22-07-2011 23:00,2011,Jul,23,Friday,1,Clear Or Cloudy,0.8,0.63,0.194,2.142701109,3.200439718,3.346743479
4873,23-07-2011 00:00,2011,Jul,0,Saturday,0,Clear Or Cloudy,0.82,0.56,0,2.02219706,3.208926257,3.332667959
4874,23-07-2011 01:00,2011,Jul,1,Saturday,0,Clear Or Cloudy,0.82,0.52,0.1045,1.877443751,2.922745025,3.069775676
4875,23-07-2011 02:00,2011,Jul,2,Saturday,0,Clear Or Cloudy,0.82,0.52,0,1.877443751,2.799956421,2.971257253
4876,23-07-2011 03:00,2011,Jul,3,Saturday,0,Clear Or Cloudy,0.78,0.66,0.0896,1.350219859,2.02219706,2.245926548
4877,23-07-2011 04:00,2011,Jul,4,Saturday,0,Clear Or Cloudy,0.76,0.66,0.1045,1.229715809,1.084962501,1.623963757
4878,23-07-2011 05:00,2011,Jul,5,Saturday,0,Clear Or Cloudy,0.76,0.62,0.1343,0.29248125,1.350219859,1.453445298
4879,23-07-2011 06:00,2011,Jul,6,Saturday,0,Clear Or Cloudy,0.8,0.52,0.1343,1.350219859,2.142701109,2.336212671
4880,23-07-2011 07:00,2011,Jul,7,Saturday,0,Clear Or Cloudy,0.8,0.52,0.1045,1.453445298,2.63339327,2.75389732
4881,23-07-2011 08:00,2011,Jul,8,Saturday,0,Clear Or Cloudy,0.84,0.49,0.2537,2.307354922,3.208926257,3.38739353
4882,23-07-2011 09:00,2011,Jul,9,Saturday,0,Clear Or Cloudy,0.84,0.49,0.1642,2.465368669,3.33974005,3.524924275
4883,23-07-2011 10:00,2011,Jul,10,Saturday,0,Clear Or Cloudy,0.86,0.41,0.2239,2.971257253,3.551643904,3.816497599
4884,23-07-2011 11:00,2011,Jul,11,Saturday,0,Clear Or Cloudy,0.9,0.37,0.194,2.982892142,3.635731514,3.879111607
4885,23-07-2011 12:00,2011,Jul,12,Saturday,0,Clear Or Cloudy,0.92,0.37,0.1045,3.079935668,3.680971887,3.939791625
4886,23-07-2011 13:00,2011,Jul,13,Saturday,0,Clear Or Cloudy,0.94,0.38,0.1642,3.147310374,3.694008643,3.969789607
4887,23-07-2011 14:00,2011,Jul,14,Saturday,0,Clear Or Cloudy,0.92,0.42,0,3.200439718,3.626332716,3.942848187
4888,23-07-2011 15:00,2011,Jul,15,Saturday,0,Clear Or Cloudy,0.94,0.38,0,3.147310374,3.551643904,3.87577203
4889,23-07-2011 16:00,2011,Jul,16,Saturday,0,Clear Or Cloudy,0.94,0.38,0.1343,3.069775676,3.621586992,3.895581444
4890,23-07-2011 17:00,2011,Jul,17,Saturday,0,Clear Or Cloudy,0.94,0.38,0.1343,3.069775676,3.497176718,3.812854422
4891,23-07-2011 18:00,2011,Jul,18,Saturday,0,Clear Or Cloudy,0.92,0.4,0.2239,2.982892142,3.535731181,3.809192751
4892,23-07-2011 19:00,2011,Jul,19,Saturday,0,Mist,0.82,0.59,0.1343,3.165458439,3.551643904,3.882435795
4893,23-07-2011 20:00,2011,Jul,20,Saturday,0,Clear Or Cloudy,0.82,0.59,0.2239,2.784927804,3.31102591,3.592437671
4894,23-07-2011 21:00,2011,Jul,21,Saturday,0,Clear Or Cloudy,0.82,0.59,0.2239,2.651890374,3.425874521,3.635731514
4895,23-07-2011 22:00,2011,Jul,22,Saturday,0,Clear Or Cloudy,0.8,0.59,0.194,2.614409345,3.233802775,3.485771777
4896,23-07-2011 23:00,2011,Jul,23,Saturday,0,Clear Or Cloudy,0.8,0.59,0.1045,2.390679857,3.138062203,3.353679566
4897,24-07-2011 00:00,2011,Jul,0,Sunday,0,Clear Or Cloudy,0.8,0.59,0.1045,2.704695468,3.138062203,3.450433404
4898,24-07-2011 01:00,2011,Jul,1,Sunday,0,Clear Or Cloudy,0.78,0.66,0.1045,2.533044595,2.994342343,3.296228519
4899,24-07-2011 02:00,2011,Jul,2,Sunday,0,Clear Or Cloudy,0.8,0.63,0.0896,1.821928095,2.799956421,2.959431619
4900,24-07-2011 03:00,2011,Jul,3,Sunday,0,Clear Or Cloudy,0.8,0.63,0.0896,2.064641508,2.178776002,2.614409345
4901,24-07-2011 04:00,2011,Jul,4,Sunday,0,Clear Or Cloudy,0.78,0.66,0.1045,0.29248125,1.229715809,1.350219859
4902,24-07-2011 05:00,2011,Jul,5,Sunday,0,Clear Or Cloudy,0.78,0.66,0.0896,1.229715809,0.903677461,1.543731421
4903,24-07-2011 06:00,2011,Jul,6,Sunday,0,Mist,0.8,0.63,0.0896,1.623963757,1.877443751,2.245926548
4904,24-07-2011 07:00,2011,Jul,7,Sunday,0,Clear Or Cloudy,0.8,0.59,0.1343,1.350219859,2.441321525,2.57487356
4905,24-07-2011 08:00,2011,Jul,8,Sunday,0,Clear Or Cloudy,0.82,0.56,0.2836,2.245926548,3.183161107,3.353679566
4906,24-07-2011 09:00,2011,Jul,9,Sunday,0,Clear Or Cloudy,0.82,0.56,0.3881,2.704695468,3.406890596,3.635731514
4907,24-07-2011 10:00,2011,Jul,10,Sunday,0,Clear Or Cloudy,0.86,0.5,0.3284,2.971257253,3.685343703,3.91168362
4908,24-07-2011 11:00,2011,Jul,11,Sunday,0,Clear Or Cloudy,0.84,0.53,0.2537,3.10958426,3.702570732,3.963888981
4909,24-07-2011 12:00,2011,Jul,12,Sunday,0,Clear Or Cloudy,0.9,0.45,0.1642,3.208926257,3.667695177,3.972721918
4910,24-07-2011 13:00,2011,Jul,13,Sunday,0,Clear Or Cloudy,0.86,0.47,0.2239,3.249922944,3.672147954,3.990069789
4911,24-07-2011 14:00,2011,Jul,14,Sunday,0,Clear Or Cloudy,0.86,0.5,0.2836,3.156441478,3.837978516,4.073602462
4912,24-07-2011 15:00,2011,Jul,15,Sunday,0,Clear Or Cloudy,0.9,0.42,0.2537,3.049016041,3.706813965,3.948922728
4913,24-07-2011 16:00,2011,Jul,16,Sunday,0,Clear Or Cloudy,0.9,0.42,0.2537,2.982892142,3.775373393,3.981448003
4914,24-07-2011 17:00,2011,Jul,17,Sunday,0,Clear Or Cloudy,0.9,0.39,0.1045,3.11920237,3.723541613,3.981448003
4915,24-07-2011 18:00,2011,Jul,18,Sunday,0,Clear Or Cloudy,0.88,0.42,0.1642,3.038407799,3.731762187,3.963888981
4916,24-07-2011 19:00,2011,Jul,19,Sunday,0,Clear Or Cloudy,0.86,0.47,0.1642,3.069775676,3.706813965,3.954946542
4917,24-07-2011 20:00,2011,Jul,20,Sunday,0,Clear Or Cloudy,0.84,0.49,0.1642,2.857122759,3.582453463,3.805512399
4918,24-07-2011 21:00,2011,Jul,21,Sunday,0,Clear Or Cloudy,0.8,0.63,0.1343,2.704695468,3.40044995,3.631047423
4919,24-07-2011 22:00,2011,Jul,22,Sunday,0,Clear Or Cloudy,0.78,0.66,0,2.277294426,3.11920237,3.31102591
4920,24-07-2011 23:00,2011,Jul,23,Sunday,0,Mist,0.76,0.7,0.0896,1.877443751,2.614409345,2.829105741
4921,25-07-2011 00:00,2011,Jul,0,Monday,1,Mist,0.76,0.7,0,2.064641508,2.064641508,2.554262228
4922,25-07-2011 01:00,2011,Jul,1,Monday,1,Mist,0.76,0.75,0.0896,1.084962501,1.543731421,1.821928095
4923,25-07-2011 02:00,2011,Jul,2,Monday,1,Mist,0.74,0.79,0.0896,0.903677461,0.903677461,1.350219859
4924,25-07-2011 03:00,2011,Jul,3,Monday,1,Clear Or Cloudy,0.74,0.79,0,0.660964047,0.660964047,1.084962501
4925,25-07-2011 04:00,2011,Jul,4,Monday,1,Clear Or Cloudy,0.72,0.84,0.0896,-0.5,1.350219859,1.350219859
4926,25-07-2011 05:00,2011,Jul,5,Monday,1,Clear Or Cloudy,0.72,0.84,0.0896,0.660964047,2.245926548,2.307354922
4927,25-07-2011 06:00,2011,Jul,6,Monday,1,Mist,0.72,0.84,0.0896,1.453445298,3.325525846,3.374096425
4928,25-07-2011 07:00,2011,Jul,7,Monday,1,Mist,0.74,0.79,0,2.178776002,4.004214311,4.058171981
4929,25-07-2011 08:00,2011,Jul,8,Monday,1,Mist,0.76,0.75,0,2.554262228,4.232783202,4.29902625
4930,25-07-2011 09:00,2011,Jul,9,Monday,1,Clear Or Cloudy,0.8,0.66,0,1.761780978,3.480000966,3.541074521
4931,25-07-2011 10:00,2011,Jul,10,Monday,1,Clear Or Cloudy,0.82,0.59,0,2.465368669,2.884092162,3.200439718
4932,25-07-2011 11:00,2011,Jul,11,Monday,1,Mist,0.84,0.59,0.194,2.307354922,3.191852146,3.374096425
4933,25-07-2011 12:00,2011,Jul,12,Monday,1,Mist,0.84,0.59,0.194,2.064641508,2.829105741,3.038407799
4934,25-07-2011 13:00,2011,Jul,13,Monday,1,Mist,0.74,0.74,0.1343,1.928990498,3.005613628,3.147310374
4935,25-07-2011 14:00,2011,Jul,14,Monday,1,Mist,0.72,0.79,0.194,2.416445007,2.982892142,3.249922944
4936,25-07-2011 15:00,2011,Jul,15,Monday,1,Clear Or Cloudy,0.7,0.84,0.3881,2.02219706,3.296228519,3.406890596
4937,25-07-2011 16:00,2011,Jul,16,Monday,1,Clear Or Cloudy,0.7,0.84,0.2239,2.614409345,3.667695177,3.816497599
4938,25-07-2011 17:00,2011,Jul,17,Monday,1,Clear Or Cloudy,0.72,0.74,0,2.799956421,4.386569603,4.461663743
4939,25-07-2011 18:00,2011,Jul,18,Monday,1,Clear Or Cloudy,0.74,0.74,0.0896,2.959431619,4.443610308,4.52967223
4940,25-07-2011 19:00,2011,Jul,19,Monday,1,Clear Or Cloudy,0.74,0.7,0.0896,2.982892142,4.171037334,4.297162302
4941,25-07-2011 20:00,2011,Jul,20,Monday,1,Clear Or Cloudy,0.72,0.74,0.1343,2.897207933,3.975642357,4.120395666
4942,25-07-2011 21:00,2011,Jul,21,Monday,1,Clear Or Cloudy,0.7,0.84,0,2.687519716,3.631047423,3.801813172
4943,25-07-2011 22:00,2011,Jul,22,Monday,1,Clear Or Cloudy,0.7,0.84,0,1.877443751,3.406890596,3.485771777
4944,25-07-2011 23:00,2011,Jul,23,Monday,1,Clear Or Cloudy,0.7,0.84,0.0896,2.277294426,3.005613628,3.225605556
4945,26-07-2011 00:00,2011,Jul,0,Tuesday,1,Clear Or Cloudy,0.7,0.79,0.1045,1.543731421,2.178776002,2.416445007
4946,26-07-2011 01:00,2011,Jul,1,Tuesday,1,Clear Or Cloudy,0.7,0.79,0.1045,1.350219859,1.350219859,1.821928095
4947,26-07-2011 02:00,2011,Jul,2,Tuesday,1,Clear Or Cloudy,0.68,0.89,0.1045,0.29248125,1.350219859,1.453445298
4948,26-07-2011 03:00,2011,Jul,3,Tuesday,1,Clear Or Cloudy,0.68,0.89,0.1343,0.660964047,0.660964047,1.084962501
4949,26-07-2011 04:00,2011,Jul,4,Tuesday,1,Clear Or Cloudy,0.68,0.88,0.1642,-0.5,1.350219859,1.350219859
4950,26-07-2011 05:00,2011,Jul,5,Tuesday,1,Clear Or Cloudy,0.66,0.89,0.0896,0.903677461,2.307354922,2.390679857
4951,26-07-2011 06:00,2011,Jul,6,Tuesday,1,Clear Or Cloudy,0.68,0.83,0.2239,0.660964047,3.380775616,3.39395128
4952,26-07-2011 07:00,2011,Jul,7,Tuesday,1,Clear Or Cloudy,0.72,0.66,0.2836,2.465368669,4.086213754,4.157574781
4953,26-07-2011 08:00,2011,Jul,8,Tuesday,1,Clear Or Cloudy,0.74,0.55,0.194,2.511183907,4.308274422,4.364810372
4954,26-07-2011 09:00,2011,Jul,9,Tuesday,1,Clear Or Cloudy,0.76,0.4,0.2239,2.336212671,3.672147954,3.775373393
4955,26-07-2011 10:00,2011,Jul,10,Tuesday,1,Clear Or Cloudy,0.8,0.31,0.2239,2.704695468,3.296228519,3.556871083
4956,26-07-2011 11:00,2011,Jul,11,Tuesday,1,Clear Or Cloudy,0.82,0.3,0,2.81467831,3.33974005,3.621586992
4957,26-07-2011 12:00,2011,Jul,12,Tuesday,1,Clear Or Cloudy,0.84,0.28,0,2.336212671,3.46831897,3.602285572
4958,26-07-2011 13:00,2011,Jul,13,Tuesday,1,Clear Or Cloudy,0.84,0.32,0.2985,2.721471748,3.562060656,3.755876327
4959,26-07-2011 14:00,2011,Jul,14,Tuesday,1,Clear Or Cloudy,0.86,0.3,0.2836,2.769579406,3.332667959,3.602285572
4960,26-07-2011 15:00,2011,Jul,15,Tuesday,1,Clear Or Cloudy,0.88,0.28,0.3284,2.81467831,3.419601894,3.676573413
4961,26-07-2011 16:00,2011,Jul,16,Tuesday,1,Clear Or Cloudy,0.86,0.36,0.2836,2.687519716,3.86904613,3.995760923
4962,26-07-2011 17:00,2011,Jul,17,Tuesday,1,Clear Or Cloudy,0.86,0.36,0.3582,3.089954545,4.431318679,4.535060472
4963,26-07-2011 18:00,2011,Jul,18,Tuesday,1,Clear Or Cloudy,0.84,0.39,0.3881,3.049016041,4.451187557,4.547038843
4964,26-07-2011 19:00,2011,Jul,19,Tuesday,1,Clear Or Cloudy,0.82,0.43,0.2985,3.059470536,4.182067328,4.319217957
4965,26-07-2011 20:00,2011,Jul,20,Tuesday,1,Clear Or Cloudy,0.8,0.46,0.2537,2.784927804,3.963888981,4.091197177
4966,26-07-2011 21:00,2011,Jul,21,Tuesday,1,Clear Or Cloudy,0.78,0.49,0.2239,2.75389732,3.898830763,4.031697541
4967,26-07-2011 22:00,2011,Jul,22,Tuesday,1,Clear Or Cloudy,0.76,0.55,0.1343,2.390679857,3.519459495,3.654169515
4968,26-07-2011 23:00,2011,Jul,23,Tuesday,1,Clear Or Cloudy,0.76,0.58,0.1045,2.104726683,3.079935668,3.241907889
4969,27-07-2011 00:00,2011,Jul,0,Wednesday,1,Mist,0.78,0.52,0.1642,2.142701109,2.363960227,2.75389732
4970,27-07-2011 01:00,2011,Jul,1,Wednesday,1,Clear Or Cloudy,0.78,0.49,0.194,0.29248125,1.623963757,1.696158711
4971,27-07-2011 02:00,2011,Jul,2,Wednesday,1,Clear Or Cloudy,0.76,0.52,0.2985,0.29248125,1.229715809,1.350219859
4972,27-07-2011 03:00,2011,Jul,3,Wednesday,1,Clear Or Cloudy,0.72,0.58,0.1642,-0.5,1.084962501,1.084962501
4973,27-07-2011 04:00,2011,Jul,4,Wednesday,1,Clear Or Cloudy,0.72,0.51,0.194,0.29248125,0.903677461,1.084962501
4974,27-07-2011 05:00,2011,Jul,5,Wednesday,1,Clear Or Cloudy,0.7,0.54,0.2836,-0.5,2.104726683,2.104726683
4975,27-07-2011 06:00,2011,Jul,6,Wednesday,1,Clear Or Cloudy,0.7,0.54,0.2239,1.084962501,3.450433404,3.474183616
4976,27-07-2011 07:00,2011,Jul,7,Wednesday,1,Clear Or Cloudy,0.72,0.48,0.2537,2.554262228,4.146160816,4.220434584
4977,27-07-2011 08:00,2011,Jul,8,Wednesday,1,Clear Or Cloudy,0.74,0.42,0.2537,2.416445007,4.331779052,4.379944092
4978,27-07-2011 09:00,2011,Jul,9,Wednesday,1,Clear Or Cloudy,0.76,0.35,0.2537,2.390679857,3.783027019,3.879111607
4979,27-07-2011 10:00,2011,Jul,10,Wednesday,1,Clear Or Cloudy,0.78,0.33,0,2.511183907,3.183161107,3.419601894
4980,27-07-2011 11:00,2011,Jul,11,Wednesday,1,Clear Or Cloudy,0.8,0.31,0,2.704695468,3.281121212,3.54637857
4981,27-07-2011 12:00,2011,Jul,12,Wednesday,1,Clear Or Cloudy,0.82,0.3,0.2836,2.614409345,3.524924275,3.702570732
4982,27-07-2011 13:00,2011,Jul,13,Wednesday,1,Clear Or Cloudy,0.84,0.3,0.3582,2.441321525,3.621586992,3.747927513
4983,27-07-2011 14:00,2011,Jul,14,Wednesday,1,Clear Or Cloudy,0.84,0.28,0.2239,2.178776002,3.374096425,3.497176718
4984,27-07-2011 15:00,2011,Jul,15,Wednesday,1,Clear Or Cloudy,0.86,0.26,0.2537,2.614409345,3.346743479,3.56721316
4985,27-07-2011 16:00,2011,Jul,16,Wednesday,1,Clear Or Cloudy,0.86,0.25,0.1642,2.669925001,3.918025178,4.034389139
4986,27-07-2011 17:00,2011,Jul,17,Wednesday,1,Clear Or Cloudy,0.84,0.26,0.2239,3.174364077,4.470523803,4.580565941
4987,27-07-2011 18:00,2011,Jul,18,Wednesday,1,Clear Or Cloudy,0.82,0.28,0.1045,3.147310374,4.428212764,4.540408764
4988,27-07-2011 19:00,2011,Jul,19,Wednesday,1,Clear Or Cloudy,0.8,0.29,0.0896,3.225605556,4.086213754,4.276334549
4989,27-07-2011 20:00,2011,Jul,20,Wednesday,1,Clear Or Cloudy,0.76,0.45,0.2239,2.897207933,3.951940923,4.101061912
4990,27-07-2011 21:00,2011,Jul,21,Wednesday,1,Clear Or Cloudy,0.74,0.48,0.1045,2.81467831,3.809192751,3.969789607
4991,27-07-2011 22:00,2011,Jul,22,Wednesday,1,Clear Or Cloudy,0.72,0.48,0,2.614409345,3.582453463,3.747927513
4992,27-07-2011 23:00,2011,Jul,23,Wednesday,1,Clear Or Cloudy,0.74,0.45,0.0896,2.02219706,3.27344723,3.38739353
4993,28-07-2011 00:00,2011,Jul,0,Thursday,1,Clear Or Cloudy,0.7,0.51,0.1343,1.928990498,2.488639962,2.75389732
4994,28-07-2011 01:00,2011,Jul,1,Thursday,1,Clear Or Cloudy,0.72,0.51,0,0.903677461,2.363960227,2.441321525
4995,28-07-2011 02:00,2011,Jul,2,Thursday,1,Clear Or Cloudy,0.72,0.54,0.1045,0.660964047,1.229715809,1.453445298
4996,28-07-2011 03:00,2011,Jul,3,Thursday,1,Clear Or Cloudy,0.72,0.54,0,-0.5,1.229715809,1.229715809
4997,28-07-2011 04:00,2011,Jul,4,Thursday,1,Clear Or Cloudy,0.7,0.61,0.1045,-0.5,1.350219859,1.350219859
4998,28-07-2011 05:00,2011,Jul,5,Thursday,1,Clear Or Cloudy,0.7,0.65,0.1045,0.29248125,2.363960227,2.390679857
4999,28-07-2011 06:00,2011,Jul,6,Thursday,1,Clear Or Cloudy,0.7,0.7,0.0896,1.350219859,3.39395128,3.432093072
5000,28-07-2011 07:00,2011,Jul,7,Thursday,1,Clear Or Cloudy,0.72,0.7,0.1642,2.390679857,4.060766759,4.127514285
5001,28-07-2011 08:00,2011,Jul,8,Thursday,1,Clear Or Cloudy,0.74,0.66,0.1642,2.784927804,4.338859821,4.417235525
5002,28-07-2011 09:00,2011,Jul,9,Thursday,1,Clear Or Cloudy,0.78,0.59,0.194,2.213132377,3.783027019,3.858838212
5003,28-07-2011 10:00,2011,Jul,10,Thursday,1,Clear Or Cloudy,0.8,0.55,0.2836,2.465368669,3.217314114,3.432093072
5004,28-07-2011 11:00,2011,Jul,11,Thursday,1,Clear Or Cloudy,0.84,0.56,0.2836,2.687519716,3.413274244,3.635731514
5005,28-07-2011 12:00,2011,Jul,12,Thursday,1,Clear Or Cloudy,0.84,0.53,0.2537,2.57487356,3.621586992,3.77151591
5006,28-07-2011 13:00,2011,Jul,13,Thursday,1,Clear Or Cloudy,0.86,0.47,0.2537,2.363960227,3.491496787,3.626332716
5007,28-07-2011 14:00,2011,Jul,14,Thursday,1,Mist,0.84,0.49,0.2537,2.390679857,3.40044995,3.556871083
5008,28-07-2011 15:00,2011,Jul,15,Thursday,1,Clear Or Cloudy,0.86,0.5,0.194,2.245926548,3.480000966,3.597378427
5009,28-07-2011 16:00,2011,Jul,16,Thursday,1,Clear Or Cloudy,0.86,0.47,0.1642,2.704695468,3.872416919,4.001407508
5010,28-07-2011 17:00,2011,Jul,17,Thursday,1,Clear Or Cloudy,0.84,0.53,0.194,2.75389732,4.36310908,4.435952619
5011,28-07-2011 18:00,2011,Jul,18,Thursday,1,Clear Or Cloudy,0.84,0.56,0.2239,2.897207933,4.371575697,4.45868604
5012,28-07-2011 19:00,2011,Jul,19,Thursday,1,Clear Or Cloudy,0.82,0.59,0.194,2.614409345,4.078673468,4.166577675
5013,28-07-2011 20:00,2011,Jul,20,Thursday,1,Clear Or Cloudy,0.8,0.63,0.194,2.687519716,3.921175172,4.039742392
5014,28-07-2011 21:00,2011,Jul,21,Thursday,1,Clear Or Cloudy,0.78,0.66,0.2836,2.488639962,3.685343703,3.809192751
5015,28-07-2011 22:00,2011,Jul,22,Thursday,1,Clear Or Cloudy,0.76,0.7,0.2537,2.336212671,3.612000837,3.723541613
5016,28-07-2011 23:00,2011,Jul,23,Thursday,1,Clear Or Cloudy,0.76,0.75,0.194,2.416445007,3.288714414,3.474183616
5017,29-07-2011 00:00,2011,Jul,0,Friday,1,Clear Or Cloudy,0.74,0.79,0.1642,1.821928095,2.75389732,2.922745025
5018,29-07-2011 01:00,2011,Jul,1,Friday,1,Clear Or Cloudy,0.74,0.79,0.1343,1.821928095,2.245926548,2.554262228
5019,29-07-2011 02:00,2011,Jul,2,Friday,1,Clear Or Cloudy,0.74,0.79,0,0.903677461,1.696158711,1.877443751
5020,29-07-2011 03:00,2011,Jul,3,Friday,1,Clear Or Cloudy,0.74,0.79,0,0.660964047,1.623963757,1.761780978
5021,29-07-2011 04:00,2011,Jul,4,Friday,1,Clear Or Cloudy,0.72,0.84,0.1343,0.660964047,1.084962501,1.350219859
5022,29-07-2011 05:00,2011,Jul,5,Friday,1,Clear Or Cloudy,0.72,0.84,0,1.084962501,2.277294426,2.390679857
5023,29-07-2011 06:00,2011,Jul,6,Friday,1,Mist,0.72,0.84,0,1.453445298,3.191852146,3.249922944
5024,29-07-2011 07:00,2011,Jul,7,Friday,1,Mist,0.74,0.79,0.0896,2.363960227,3.918025178,3.995760923
5025,29-07-2011 08:00,2011,Jul,8,Friday,1,Mist,0.76,0.77,0,2.465368669,4.234820909,4.293419894
5026,29-07-2011 09:00,2011,Jul,9,Friday,1,Clear Or Cloudy,0.86,0.47,0.2537,2.416445007,3.621586992,3.743920017
5027,29-07-2011 10:00,2011,Jul,10,Friday,1,Clear Or Cloudy,0.9,0.42,0.2836,2.614409345,3.059470536,3.36735481
5028,29-07-2011 11:00,2011,Jul,11,Friday,1,Clear Or Cloudy,0.92,0.4,0.2985,2.721471748,3.444371624,3.667695177
5029,29-07-2011 12:00,2011,Jul,12,Friday,1,Clear Or Cloudy,0.96,0.31,0.2836,2.669925001,3.288714414,3.541074521
5030,29-07-2011 13:00,2011,Jul,13,Friday,1,Clear Or Cloudy,0.94,0.31,0,2.704695468,3.419601894,3.645009423
5031,29-07-2011 14:00,2011,Jul,14,Friday,1,Clear Or Cloudy,0.96,0.3,0.2239,2.554262228,3.419601894,3.60715956
5032,29-07-2011 15:00,2011,Jul,15,Friday,1,Clear Or Cloudy,0.96,0.3,0.2537,2.669925001,3.508404144,3.702570732
5033,29-07-2011 16:00,2011,Jul,16,Friday,1,Clear Or Cloudy,0.96,0.3,0.3881,2.57487356,3.816497599,3.93363937
5034,29-07-2011 17:00,2011,Jul,17,Friday,1,Clear Or Cloudy,0.96,0.3,0.2985,2.784927804,4.274410954,4.35969441
5035,29-07-2011 18:00,2011,Jul,18,Friday,1,Clear Or Cloudy,0.92,0.37,0.3284,2.81467831,4.146160816,4.250918592
5036,29-07-2011 19:00,2011,Jul,19,Friday,1,Clear Or Cloudy,0.9,0.42,0.2239,2.245926548,3.889038565,3.957939689
5037,29-07-2011 20:00,2011,Jul,20,Friday,1,Clear Or Cloudy,0.86,0.41,0.3284,2.870733493,3.631047423,3.844998986
5038,29-07-2011 21:00,2011,Jul,21,Friday,1,Clear Or Cloudy,0.82,0.46,0.1642,2.441321525,3.535731181,3.676573413
5039,29-07-2011 22:00,2011,Jul,22,Friday,1,Clear Or Cloudy,0.8,0.49,0.2239,2.784927804,3.497176718,3.723541613
5040,29-07-2011 23:00,2011,Jul,23,Friday,1,Clear Or Cloudy,0.78,0.52,0.1045,2.363960227,3.249922944,3.432093072
5041,30-07-2011 00:00,2011,Jul,0,Saturday,0,Clear Or Cloudy,0.76,0.55,0.194,2.959431619,3.099836172,3.530347966
5042,30-07-2011 01:00,2011,Jul,1,Saturday,0,Clear Or Cloudy,0.76,0.55,0.0896,1.977098155,3.11920237,3.249922944
5043,30-07-2011 02:00,2011,Jul,2,Saturday,0,Clear Or Cloudy,0.76,0.55,0.1045,1.761780978,2.488639962,2.704695468
5044,30-07-2011 03:00,2011,Jul,3,Saturday,0,Clear Or Cloudy,0.74,0.62,0.1642,2.104726683,2.336212671,2.721471748
5045,30-07-2011 04:00,2011,Jul,4,Saturday,0,Clear Or Cloudy,0.72,0.66,0.1642,1.084962501,1.350219859,1.696158711
